"","variable","Mitella_stylosa_avg"
"1",0,0.0486296673622621
"2",2.04081632653061,0.00716228078092726
"3",4.08163265306122,0.0139453374124584
"4",6.12244897959184,0.0109626117985297
"5",8.16326530612245,0.0172040858847167
"6",10.2040816326531,0.0149254081318662
"7",12.2448979591837,0.0260286187016303
"8",14.2857142857143,0.0340080023382799
"9",16.3265306122449,0.0549723137555523
"10",18.3673469387755,0.135007770249024
"11",20.4081632653061,0.443154446477507
"12",22.4489795918367,0.0172786368285929
"13",24.4897959183673,0.0295300012682645
"14",26.530612244898,0.0344242936902967
"15",28.5714285714286,0.0753209904446022
"16",30.6122448979592,0.00586599201696449
"17",32.6530612244898,0.00343914172019203
"18",34.6938775510204,0.00294641375117762
"19",36.734693877551,0.00215111704774874
"20",38.7755102040816,0.00218775473586853
"21",40.8163265306122,0.00193318575684533
"22",42.8571428571429,0.00167290113994482
"23",44.8979591836735,0.00189915430950116
"24",46.9387755102041,0.00703367505679978
"25",48.9795918367347,0.00169946817834619
"26",51.0204081632653,0.000729828181815392
"27",53.0612244897959,0.00105329804337897
"28",55.1020408163265,0.00040346868463392
"29",57.1428571428571,0.000343611039719656
"30",59.1836734693878,0.000229670974897765
"31",61.2244897959184,0.000171875372646958
"32",63.265306122449,0.00034327108180784
"33",65.3061224489796,0.000239802714603551
"34",67.3469387755102,0.0018118639336403
"35",69.3877551020408,9.97634987704799e-05
"36",71.4285714285714,1.51940755701646e-05
"37",73.469387755102,0.000123862100932582
"38",75.5102040816327,4.49778327912259e-05
"39",77.5510204081633,9.55003752924523e-05
"40",79.5918367346939,1.117431481062e-05
"41",81.6326530612245,7.06070912623551e-05
"42",83.6734693877551,8.95239580224182e-05
"43",85.7142857142857,0.000462002426907318
"44",87.7551020408163,2.87395951196636e-05
"45",89.7959183673469,1.18783666412551e-05
"46",91.8367346938776,2.96615619346258e-05
"47",93.8775510204082,2.34209788858191e-05
"48",95.9183673469388,1.51373843978327e-06
"49",97.9591836734694,4.03820229026745e-05
"50",100,0.000141839196673531
