"","variable","Mitella_furusei_avg"
"1",33.75,0
"2",34.6020408163265,0
"3",35.4540816326531,0
"4",36.3061224489796,0.00019527616227344
"5",37.1581632653061,0.000449612374313876
"6",38.0102040816327,0.000149108690168873
"7",38.8622448979592,0.000595907691843129
"8",39.7142857142857,0.00158697347052469
"9",40.5663265306122,0.00301125902162095
"10",41.4183673469388,0.00667082701059799
"11",42.2704081632653,0.00909585135034628
"12",43.1224489795918,0.0228514614368014
"13",43.9744897959184,0.0114696733021277
"14",44.8265306122449,0.0404722347415538
"15",45.6785714285714,0.0472190005417642
"16",46.530612244898,0.046173502261973
"17",47.3826530612245,0.0578479968072052
"18",48.234693877551,0.0550301009442553
"19",49.0867346938776,0.085213209796472
"20",49.9387755102041,0.0340322687937362
"21",50.7908163265306,0.101589217327109
"22",51.6428571428571,0.109443295474336
"23",52.4948979591837,0.0856646180231378
"24",53.3469387755102,0.0707420367312793
"25",54.1989795918367,0.0378897124540684
"26",55.0510204081633,0.0129500576055928
"27",55.9030612244898,0.0299696957116725
"28",56.7551020408163,0.020067097916195
"29",57.6071428571429,0.0151090587842431
"30",58.4591836734694,0.0113720992330445
"31",59.3112244897959,0.00784645312034781
"32",60.1632653061224,0.0109681161619013
"33",61.015306122449,0.00454688528745669
"34",61.8673469387755,0.0137600728676362
"35",62.719387755102,0.0145241441077241
"36",63.5714285714286,0.0103264326299816
"37",64.4234693877551,0.0106094208963647
"38",65.2755102040816,0.00461883107366664
"39",66.1275510204082,0.00286386126461055
"40",66.9795918367347,0.000449956471532924
"41",67.8316326530612,0.000987789925510552
"42",68.6836734693878,0.000866307173514287
"43",69.5357142857143,0.000554431669612907
"44",70.3877551020408,0.000216143691883202
"45",71.2397959183673,0
"46",72.0918367346939,0
"47",72.9438775510204,0
"48",73.7959183673469,0
"49",74.6479591836735,0
"50",75.5,0
