"","variable","Heuchera_pilosissima_avg"
"1",0,0.101648473712429
"2",2.04081632653061,0.0263855355441062
"3",4.08163265306122,0.02914875398974
"4",6.12244897959184,0.0319772715911812
"5",8.16326530612245,0.046402555788679
"6",10.2040816326531,0.0462651131777386
"7",12.2448979591837,0.0425907927705893
"8",14.2857142857143,0.0514046468221225
"9",16.3265306122449,0.0592475365649091
"10",18.3673469387755,0.0711654369259176
"11",20.4081632653061,0.0931968354578267
"12",22.4489795918367,0.0362600544851444
"13",24.4897959183673,0.0392962451612729
"14",26.530612244898,0.0612326501837177
"15",28.5714285714286,0.0277590480454198
"16",30.6122448979592,0.0126725958084671
"17",32.6530612244898,0.0100103202570609
"18",34.6938775510204,0.00959933267289246
"19",36.734693877551,0.0133493062843175
"20",38.7755102040816,0.0113293805198582
"21",40.8163265306122,0.0114059288303879
"22",42.8571428571429,0.0108679883161764
"23",44.8979591836735,0.0126407881856782
"24",46.9387755102041,0.0114558737605047
"25",48.9795918367347,0.0189475165874961
"26",51.0204081632653,0.0145795395507615
"27",53.0612244897959,0.024808181919323
"28",55.1020408163265,0.00675618717498381
"29",57.1428571428571,0.00629601703289497
"30",59.1836734693878,0.0069328805458212
"31",61.2244897959184,0.00356577730249175
"32",63.265306122449,0.0071668290501809
"33",65.3061224489796,0.00367594293033479
"34",67.3469387755102,0.00664107533847426
"35",69.3877551020408,0.00263390247381002
"36",71.4285714285714,0.00264643236787906
"37",73.469387755102,0.00371204431452853
"38",75.5102040816327,0.00488808406270472
"39",77.5510204081633,0.00396324164957257
"40",79.5918367346939,0.0011777799673754
"41",81.6326530612245,0.00127112648541576
"42",83.6734693877551,0.00253923675915922
"43",85.7142857142857,0.00263872944514296
"44",87.7551020408163,0.00073238653073126
"45",89.7959183673469,0.0014276976312822
"46",91.8367346938776,0.00116544399524617
"47",93.8775510204082,0.000412842188407972
"48",95.9183673469388,0.000402086566421306
"49",97.9591836734694,0.000728102972744341
"50",100,0.0029784503006785
