"","variable","Mitella_pentandra_avg"
"1",0,0.191892206492774
"2",2.04081632653061,0.0143945904036813
"3",4.08163265306122,0.0128163424301249
"4",6.12244897959184,0.0108939903514352
"5",8.16326530612245,0.0117130494428324
"6",10.2040816326531,0.00886383833240104
"7",12.2448979591837,0.00977454495181815
"8",14.2857142857143,0.0147499659418832
"9",16.3265306122449,0.019017983836944
"10",18.3673469387755,0.0176071740377397
"11",20.4081632653061,0.0140515937481747
"12",22.4489795918367,0.0092894394535922
"13",24.4897959183673,0.0138213245106111
"14",26.530612244898,0.0133792854105248
"15",28.5714285714286,0.0148222378686177
"16",30.6122448979592,0.00839334385721474
"17",32.6530612244898,0.00882124211969877
"18",34.6938775510204,0.00895397597575219
"19",36.734693877551,0.0106453328413146
"20",38.7755102040816,0.0133643031671034
"21",40.8163265306122,0.0153712929051651
"22",42.8571428571429,0.012971955139856
"23",44.8979591836735,0.014738519050136
"24",46.9387755102041,0.0158004389823131
"25",48.9795918367347,0.0201450208254786
"26",51.0204081632653,0.0189873220605568
"27",53.0612244897959,0.0191322118048835
"28",55.1020408163265,0.0128176167629488
"29",57.1428571428571,0.0124513906653551
"30",59.1836734693878,0.00931686939476079
"31",61.2244897959184,0.00929622209322713
"32",63.265306122449,0.0237684552759133
"33",65.3061224489796,0.00755320295518546
"34",67.3469387755102,0.0212565746712081
"35",69.3877551020408,0.01413815339886
"36",71.4285714285714,0.0123110165492427
"37",73.469387755102,0.00674784034543744
"38",75.5102040816327,0.0076159486444145
"39",77.5510204081633,0.00882573831534383
"40",79.5918367346939,0.0046828776692799
"41",81.6326530612245,0.00555661284355434
"42",83.6734693877551,0.0117460927481787
"43",85.7142857142857,0.0260931749850053
"44",87.7551020408163,0.0163198336668521
"45",89.7959183673469,0.00998364109317857
"46",91.8367346938776,0.0126858554754627
"47",93.8775510204082,0.00856705378254553
"48",95.9183673469388,0.00448296083878656
"49",97.9591836734694,0.0126543530713525
"50",100,0.19671598881128
